transaction_id,customer_id,transaction_amount,transaction_frequency,transaction_hour,distance_from_usual_location_km,account_age_days
TXN504346,CUST20170,15306,1,9,3.8,1920
TXN504347,CUST20181,7756055,1,11,0.6,1172
TXN504348,CUST20469,47992,1,9,4.0,1050
TXN504349,CUST20127,292604,2,11,14.5,3954
TXN504350,CUST20624,3691,2,8,2.5,2701
TXN504351,CUST20682,122434,4,15,0.6,2138
TXN504352,CUST20628,26034,1,15,5.3,1574
TXN504353,CUST20747,20293,1,16,0.7,3050
TXN504354,CUST20525,24996,3,17,2.5,1258
TXN504355,CUST20482,16765,1,12,1.5,823
TXN504356,CUST20361,297378,2,16,0.3,2826
TXN504357,CUST20601,29114,2,8,2.9,3165
TXN504358,CUST20559,46764,2,17,0.7,3010
TXN504359,CUST20782,11781,1,17,1.9,3676
TXN504360,CUST20335,78930,1,20,15.1,839
TXN504361,CUST20791,90811,1,16,4.6,796
TXN504362,CUST20456,13591,2,16,0.4,1320
TXN504363,CUST20475,28192,2,11,2.8,1155
TXN504364,CUST20192,239933,1,13,2.0,255
TXN504365,CUST20856,15142,2,21,3.4,3137
TXN504366,CUST20382,24713,1,15,2.5,2231
TXN504367,CUST20477,18463,1,15,5.8,2308
TXN504368,CUST20457,39161,1,11,3.7,1014
TXN504369,CUST20062,26426,1,11,0.2,3011
TXN504370,CUST20579,9912,3,9,9.3,961
TXN504371,CUST20390,43411,1,14,4.2,702
TXN504372,CUST20863,14259,1,12,3.7,3858
TXN504373,CUST20608,40861,1,17,0.4,624
TXN504374,CUST20883,5464,1,9,7.2,2697
TXN504375,CUST20644,15316,1,7,3.0,3305
TXN504376,CUST20407,12332,1,15,3.5,3531
TXN504377,CUST20812,14832,1,18,16.8,2297
TXN504378,CUST20358,43233,1,14,2.2,1591
TXN504379,CUST20382,33817,2,16,5.8,2231
TXN504380,CUST20282,28719,1,7,7.6,3565
TXN504381,CUST20472,119439,1,23,1.5,1373
TXN504382,CUST20327,65693,3,12,2.8,2452
TXN504383,CUST20447,28759,1,15,1.5,3656
TXN504384,CUST20841,12130,1,10,3.4,33
TXN504385,CUST20270,209891,1,15,0.5,3344
TXN504386,CUST20069,18335,1,12,7.8,317
TXN504387,CUST20437,17143,1,13,1.4,3832
TXN504388,CUST20288,30748,3,8,0.8,3691
TXN504389,CUST20254,25194,1,10,1.5,3830
TXN504390,CUST20548,18900,1,21,5.8,307
TXN504391,CUST20646,116390,1,13,0.1,131
TXN504392,CUST20597,84306,1,14,3.1,2421
TXN504393,CUST20899,14824,2,15,0.4,2043
TXN504394,CUST20163,386535,2,14,2.1,3496
TXN504395,CUST20688,45199,1,14,2.0,413
TXN504396,CUST20730,17865,1,14,1.2,3610
TXN504397,CUST20558,5765,2,16,0.0,3039
TXN504398,CUST20025,25634,1,10,4.8,724
TXN504399,CUST20126,40412,1,9,5.0,918
TXN504400,CUST20372,16162,1,13,6.5,3294
TXN504401,CUST20736,82809,2,13,5.3,2486
TXN504402,CUST20141,37336,1,15,1.9,3992
TXN504403,CUST20382,34781,1,9,2.0,2231
TXN504404,CUST20357,31339,1,15,1.2,3693
TXN504405,CUST20165,46880,2,17,3.9,2783
TXN504406,CUST20434,290881,2,14,0.7,2168
TXN504407,CUST20781,36041,1,11,0.7,673
TXN504408,CUST20791,58650,1,20,1.8,796
TXN504409,CUST20758,83235,1,13,0.3,123
TXN504410,CUST20085,173727,1,15,1.1,3553
TXN504411,CUST20051,121371,1,18,6.4,3196
TXN504412,CUST20287,29629,3,15,3.8,1020
TXN504413,CUST20467,25935,2,12,3.7,2380
TXN504414,CUST20648,18771,2,18,0.1,2441
TXN504415,CUST20364,20470,2,13,4.3,2081
TXN504416,CUST20355,20091,3,10,6.7,258
TXN504417,CUST20517,30700,1,5,1.0,666
TXN504418,CUST20355,47819,3,13,2.8,258
TXN504419,CUST20670,192062,4,10,2.8,312
TXN504420,CUST20258,343956,1,11,6.2,56
TXN504421,CUST20051,105385,3,13,0.3,3196
TXN504422,CUST20296,17176,2,10,3.0,1341
TXN504423,CUST20461,480000,2,15,1.8,3195
TXN504424,CUST20022,14862,1,13,0.2,1228
TXN504425,CUST20456,19153,1,20,9.4,1320
TXN504426,CUST20858,83052,1,14,0.4,1879
TXN504427,CUST20894,33262,1,17,0.2,2960
TXN504428,CUST20102,29135,2,9,1.9,3155
TXN504429,CUST20565,40228,2,12,8.1,3055
TXN504430,CUST20671,26822,3,17,1.0,1800
TXN504431,CUST20321,56092,1,12,6.8,611
TXN504432,CUST20494,27544,1,15,5.1,2729
TXN504433,CUST20518,416614,2,13,6.0,846
TXN504434,CUST20739,43584,1,11,0.9,704
TXN504435,CUST20001,194581,2,9,2.0,40
TXN504436,CUST20010,10529,1,12,5.2,2385
TXN504437,CUST20127,245760,1,10,2.0,3954
TXN504438,CUST20405,19082,1,10,1.7,2265
TXN504439,CUST20874,27025,1,17,0.0,294
TXN504440,CUST20655,24317,1,16,0.7,632
TXN504441,CUST20610,18719,2,13,10.0,541
TXN504442,CUST20880,19649,1,17,1.0,1210
TXN504443,CUST20788,9333,1,15,7.8,278
TXN504444,CUST20723,8833,1,14,4.5,3666
TXN504445,CUST20555,10244,1,14,7.7,469
TXN504446,CUST20285,117675,1,10,0.1,110
TXN504447,CUST20005,66219,2,18,1.7,2233
TXN504448,CUST20317,51890,1,17,3.8,459
TXN504449,CUST20129,51652,4,15,1.9,3390
TXN504450,CUST20151,8629,2,12,0.2,1001
TXN504451,CUST20119,44179,1,18,7.6,1560
TXN504452,CUST20184,15504,2,10,0.0,2450
TXN504453,CUST20555,14803,1,14,4.1,469
TXN504454,CUST20702,31975,2,12,0.9,922
TXN504455,CUST20045,16429,1,0,0.9,3354
TXN504456,CUST20855,48093,1,20,0.1,255
TXN504457,CUST20131,21344,3,13,1.7,2331
TXN504458,CUST20425,42076,1,18,0.9,3265
TXN504459,CUST20826,10653,3,17,0.9,309
TXN504460,CUST20782,6071,1,8,0.1,3676
TXN504461,CUST20865,43866,1,15,2.0,596
TXN504462,CUST20701,7259203,2,8,8.1,911
TXN504463,CUST20659,30468,3,19,3.2,1101
TXN504464,CUST20310,6841,1,18,3.0,1343
TXN504465,CUST20394,285730,1,19,2.8,1664
TXN504466,CUST20295,21804,1,8,0.4,1623
TXN504467,CUST20157,12077,1,6,6.5,759
TXN504468,CUST20793,118607,1,11,2.5,2180
TXN504469,CUST20474,7971,3,10,6.2,3356
TXN504470,CUST20811,191400,3,11,2.1,3051
TXN504471,CUST20777,40762,2,15,2.3,1104
TXN504472,CUST20840,480000,1,19,15.1,1366
TXN504473,CUST20765,203146,1,10,1.0,2853
TXN504474,CUST20207,68516,1,15,3.0,3310
TXN504475,CUST20147,7696,1,11,1.7,2395
TXN504476,CUST20186,21541,2,21,6.0,3517
TXN504477,CUST20226,237735,1,16,1.0,3041
TXN504478,CUST20764,24185,2,11,1.9,1521
TXN504479,CUST20553,82606,2,8,4.2,2372
TXN504480,CUST20824,36661,3,9,1.8,1880
TXN504481,CUST20624,14740,1,17,4.4,2701
TXN504482,CUST20343,49589,3,18,5.0,3727
TXN504483,CUST20375,290401,2,10,5.0,3421
TXN504484,CUST20691,7328,1,16,0.9,3630
TXN504485,CUST20205,80674,1,14,0.5,1867
TXN504486,CUST20766,37382,4,12,2.2,2393
TXN504487,CUST20897,34456,2,15,1.7,47
TXN504488,CUST20000,12262,1,15,0.0,3598
TXN504489,CUST20792,33872,3,12,0.6,1123
TXN504490,CUST20514,33295,1,17,1.0,3855
TXN504491,CUST20177,9431,2,14,3.0,1755
TXN504492,CUST20167,74600,1,12,0.2,188
TXN504493,CUST20250,31636,1,14,5.8,1116
TXN504494,CUST20462,41176,3,9,1.0,2634
TXN504495,CUST20298,50764,1,15,1.4,2162
TXN504496,CUST20135,471417,1,12,1.7,1432
TXN504497,CUST20805,352275,1,8,2.5,420
TXN504498,CUST20739,31111,1,14,0.3,704
TXN504499,CUST20057,52318,1,14,0.0,2706
TXN504500,CUST20530,29641,2,18,0.5,227
TXN504501,CUST20523,33916,1,8,0.1,3292
TXN504502,CUST20686,13337,1,16,6.9,2170
TXN504503,CUST20075,15697,1,11,10.2,2711
TXN504504,CUST20611,21190,2,13,0.9,2833
TXN504505,CUST20102,39557,1,18,6.2,3155
TXN504506,CUST20314,12344,2,21,1.6,1985
TXN504507,CUST20076,13853,1,18,1.5,250
TXN504508,CUST20100,16344,2,15,4.6,1919
TXN504509,CUST20442,33611,1,14,1.4,402
TXN504510,CUST20301,177488,1,13,3.9,672
TXN504511,CUST20534,134614,1,17,0.4,557
TXN504512,CUST20582,341992,1,18,5.3,1421
TXN504513,CUST20018,55127,1,5,7.8,400
TXN504514,CUST20142,23609,2,21,6.5,68
TXN504515,CUST20339,7437,1,11,5.7,1697
TXN504516,CUST20379,26668,1,21,7.3,2844
TXN504517,CUST20011,51453,1,1,4.2,1856
TXN504518,CUST20876,67125,1,12,1.3,2176
TXN504519,CUST20404,25228,1,15,1.6,3655
TXN504520,CUST20451,9923,1,12,3.0,1365
TXN504521,CUST20165,95800,1,10,0.4,2783
TXN504522,CUST20688,42477,1,8,6.4,413
TXN504523,CUST20223,45281,1,17,3.8,1749
TXN504524,CUST20733,39097,3,14,3.8,361
TXN504525,CUST20897,27726,1,13,8.8,47
TXN504526,CUST20763,225528,1,12,1.3,1043
TXN504527,CUST20581,40910,1,17,0.0,1591
TXN504528,CUST20828,49661,1,15,1.9,1106
TXN504529,CUST20497,41610,1,17,2.0,2873
TXN504530,CUST20028,14042,1,19,2.6,3447
TXN504531,CUST20077,8364,3,21,0.6,3369
TXN504532,CUST20139,209508,1,10,2.8,3088
TXN504533,CUST20160,250211,4,10,1.0,116
TXN504534,CUST20724,234951,2,17,0.2,736
TXN504535,CUST20373,20614,1,16,0.7,999
TXN504536,CUST20044,41666,3,20,0.8,2144
TXN504537,CUST20823,115434,1,10,0.2,716
TXN504538,CUST20883,12782,1,14,0.2,2697
TXN504539,CUST20831,46107,1,12,3.7,2568
TXN504540,CUST20608,59087,1,22,5.9,624
TXN504541,CUST20568,80311,2,18,0.1,2127
TXN504542,CUST20818,18884,1,10,8.0,183
TXN504543,CUST20378,30969,1,16,2.0,1133
TXN504544,CUST20059,480000,2,8,6.6,2114
TXN504545,CUST20075,8081,1,15,2.3,2711
TXN504546,CUST20390,42913,2,22,3.7,702
TXN504547,CUST20640,7759,1,20,2.1,850
TXN504548,CUST20405,27711,1,11,2.1,2265
TXN504549,CUST20039,34738,1,21,2.9,160
TXN504550,CUST20405,13679,1,9,3.3,2265
TXN504551,CUST20134,61459,1,11,0.6,3405
TXN504552,CUST20081,34475,1,11,0.1,672
TXN504553,CUST20110,162899,1,9,7.4,3054
TXN504554,CUST20416,230215,2,18,1.3,3659
TXN504555,CUST20633,53325,2,17,7.5,1860
TXN504556,CUST20074,242786,1,6,0.3,381
TXN504557,CUST20720,49642,1,13,0.9,1580
TXN504558,CUST20348,44798,1,16,1.3,1944
TXN504559,CUST20154,160128,4,13,2.1,2298
TXN504560,CUST20607,229482,1,16,1.1,943
TXN504561,CUST20777,23266,2,16,4.1,1104
TXN504562,CUST20123,12571,1,12,1.4,328
TXN504563,CUST20868,233183,2,10,8.3,338
TXN504564,CUST20175,284132,1,8,2.8,2399
TXN504565,CUST20363,100113,1,13,5.4,622
TXN504566,CUST20725,262575,2,8,7.3,3405
TXN504567,CUST20846,10272,3,14,4.0,3234
TXN504568,CUST20268,227140,1,7,1.7,1677
TXN504569,CUST20711,17889,1,22,0.1,1285
TXN504570,CUST20217,287774,2,11,3.0,1505
TXN504571,CUST20395,52581,4,13,1.4,2364
TXN504572,CUST20510,283350,1,13,0.0,2989
TXN504573,CUST20072,17816,1,11,1.3,2037
TXN504574,CUST20153,738343,1,3,332.0,1335
TXN504575,CUST20742,16665,4,14,5.8,908
TXN504576,CUST20429,19274,1,13,2.7,1155
TXN504577,CUST20173,30353,3,10,3.2,1151
TXN504578,CUST20276,12450,1,14,1.6,1220
TXN504579,CUST20448,239910,1,24,5.3,3188
TXN504580,CUST20809,11513,1,8,0.2,2893
TXN504581,CUST20583,26187,1,16,6.3,2977
TXN504582,CUST20264,37875,2,14,0.7,882
TXN504583,CUST20364,14879,1,17,4.0,2081
TXN504584,CUST20458,30693,1,23,2.8,2733
TXN504585,CUST20536,40899,2,14,8.7,3421
TXN504586,CUST20520,43098,1,12,9.7,2429
TXN504587,CUST20049,383490,1,10,0.2,3531
TXN504588,CUST20325,27598,1,22,2.4,2482
TXN504589,CUST20415,13981,1,17,7.1,370
TXN504590,CUST20401,27647,1,12,0.6,2389
TXN504591,CUST20838,22178,1,12,3.5,1205
TXN504592,CUST20588,24486,2,12,1.2,724
TXN504593,CUST20694,20557,1,5,0.9,58
TXN504594,CUST20456,18557,1,8,9.3,1320
TXN504595,CUST20812,14383,1,14,5.3,2297
TXN504596,CUST20003,30982,1,8,2.8,1216
TXN504597,CUST20790,52061,1,12,10.6,2743
TXN504598,CUST20605,50312,1,10,2.4,1037
TXN504599,CUST20829,40672,1,12,0.9,3313
TXN504600,CUST20530,16297,2,16,2.6,227
TXN504601,CUST20357,41787,2,13,7.5,3693
TXN504602,CUST20551,32569,1,18,1.2,3104
TXN504603,CUST20399,6785,1,17,1.8,2798
TXN504604,CUST20857,18735,1,13,2.4,3666
TXN504605,CUST20065,40656,1,16,1.6,429
TXN504606,CUST20012,40957,1,16,10.0,3203
TXN504607,CUST20532,41113,1,12,9.5,3303
TXN504608,CUST20135,480000,2,14,5.8,1432
TXN504609,CUST20656,39943,2,12,3.4,3379
TXN504610,CUST20497,29623,3,14,3.0,2873
TXN504611,CUST20077,6450,2,13,5.3,3369
TXN504612,CUST20455,21785,1,18,1.4,76
TXN504613,CUST20197,2217750,1,16,2.4,3255
TXN504614,CUST20407,34025,2,1,0.9,3531
TXN504615,CUST20459,37789,3,11,2.2,3658
TXN504616,CUST20232,20330,1,17,2.7,3547
TXN504617,CUST20140,15874,1,9,3.9,1367
TXN504618,CUST20256,11875,2,15,3.5,823
TXN504619,CUST20311,17193,1,16,5.6,910
TXN504620,CUST20306,16206,2,16,2.1,1256
TXN504621,CUST20263,176328,2,16,0.8,2115
TXN504622,CUST20495,19715,1,15,0.3,2848
TXN504623,CUST20153,51592,2,14,1.3,1335
TXN504624,CUST20552,43976,3,13,3.1,2638
TXN504625,CUST20211,24543,1,14,2.4,2583
TXN504626,CUST20242,10222,1,14,4.8,1130
TXN504627,CUST20649,480000,1,9,2.6,2469
TXN504628,CUST20011,31579,1,16,0.2,1856
TXN504629,CUST20434,480000,1,15,0.8,2168
TXN504630,CUST20016,24516,1,11,0.3,1049
TXN504631,CUST20734,480000,1,14,12.4,1305
TXN504632,CUST20160,303647,1,12,16.2,116
TXN504633,CUST20519,84537,2,16,2.9,2453
TXN504634,CUST20658,92335,1,12,5.6,2032
TXN504635,CUST20056,11868,2,21,4.3,2116
TXN504636,CUST20771,48403,2,16,10.7,2540
TXN504637,CUST20712,132441,1,17,2.5,3721
TXN504638,CUST20629,12590,1,11,5.3,3005
TXN504639,CUST20891,42993,2,13,9.8,189
TXN504640,CUST20574,6229,1,16,2.1,1017
TXN504641,CUST20170,14740,1,9,2.1,1920
TXN504642,CUST20535,17036,1,7,0.4,864
TXN504643,CUST20229,480000,1,11,12.4,861
TXN504644,CUST20335,49045,1,13,12.5,839
TXN504645,CUST20011,67525,1,16,1.7,1856
TXN504646,CUST20218,21411,1,12,0.7,2456
TXN504647,CUST20413,33313,2,15,4.8,1306
TXN504648,CUST20403,479015,1,10,10.8,854
TXN504649,CUST20438,21050,1,14,0.5,2608
TXN504650,CUST20428,83645,1,16,4.1,2665
TXN504651,CUST20289,480000,1,7,0.1,500
TXN504652,CUST20016,38370,1,14,3.2,1049
TXN504653,CUST20874,12707,1,19,0.4,294
TXN504654,CUST20682,193537,1,14,4.1,2138
TXN504655,CUST20298,44762,1,20,5.4,2162
TXN504656,CUST20763,154962,1,13,3.7,1043
TXN504657,CUST20589,480000,1,14,0.3,1277
TXN504658,CUST20790,65401,1,9,3.4,2743
TXN504659,CUST20757,40642,1,14,2.6,771
TXN504660,CUST20733,39017,1,13,2.6,361
TXN504661,CUST20267,72040,3,19,10.4,443
TXN504662,CUST20409,44077,1,16,21.2,2677
TXN504663,CUST20676,31414,1,13,1.9,597
TXN504664,CUST20341,50327,2,16,4.5,1554
TXN504665,CUST20740,272651,1,13,5.1,3755
TXN504666,CUST20762,106176,1,6,1.3,2733
TXN504667,CUST20567,175788,1,21,0.9,2801
TXN504668,CUST20465,63694,3,6,0.6,430
TXN504669,CUST20350,25394,1,13,0.7,2677
TXN504670,CUST20829,16556,1,12,4.7,3313
TXN504671,CUST20870,34324,1,17,6.9,287
TXN504672,CUST20035,23436,1,22,5.0,771
TXN504673,CUST20128,377321,1,14,7.6,3238
TXN504674,CUST20180,17957,1,21,0.2,3019
TXN504675,CUST20190,15219,4,9,3.3,3717
TXN504676,CUST20282,54484,1,16,1.6,3565
TXN504677,CUST20377,17945,1,19,5.2,166
TXN504678,CUST20693,14500,1,14,1.3,1369
TXN504679,CUST20735,31942,1,19,5.1,1579
TXN504680,CUST20552,45741,2,20,7.6,2638
TXN504681,CUST20895,4952,1,14,0.3,1477
TXN504682,CUST20096,32648,1,15,4.8,432
TXN504683,CUST20587,10124,1,14,10.2,2295
TXN504684,CUST20712,121469,2,0,0.0,3721
TXN504685,CUST20042,14662,1,15,7.4,169
TXN504686,CUST20338,94830,1,17,2.5,2263
TXN504687,CUST20265,17903,2,10,0.7,1291
TXN504688,CUST20295,19026,3,15,9.0,1623
TXN504689,CUST20670,194319,1,14,6.4,312
TXN504690,CUST20821,47601,3,22,2.7,1234
TXN504691,CUST20512,422219,1,17,0.7,2004
TXN504692,CUST20209,30782,4,14,3.1,2744
TXN504693,CUST20065,37430,3,13,1.2,429
TXN504694,CUST20876,84674,3,12,14.3,2176
TXN504695,CUST20499,27259,1,11,1.9,3504
TXN504696,CUST20728,5381,2,21,1.1,542
TXN504697,CUST20897,30923,2,18,1.9,47
TXN504698,CUST20381,18741,1,19,11.2,3997
TXN504699,CUST20245,25210,2,19,0.0,3265
TXN504700,CUST20851,396828,2,2,270.8,1347
TXN504701,CUST20550,105544,2,17,6.6,1604
TXN504702,CUST20882,9627,1,15,13.8,2644
TXN504703,CUST20431,26482,2,12,2.1,1690
TXN504704,CUST20676,27476,1,15,1.0,597
TXN504705,CUST20137,19368,3,6,0.6,2727
TXN504706,CUST20404,14248,2,21,6.0,3655
TXN504707,CUST20269,480000,2,14,4.7,1676
TXN504708,CUST20517,45733,1,16,5.2,666
TXN504709,CUST20386,40258,1,20,7.8,509
TXN504710,CUST20256,20975,30,0,7.2,823
TXN504711,CUST20306,17487,1,17,5.7,1256
TXN504712,CUST20794,286291,1,3,2.7,1034
TXN504713,CUST20847,25931,1,7,0.1,521
TXN504714,CUST20499,26150,1,11,12.1,3504
TXN504715,CUST20180,15614,3,14,3.7,3019
TXN504716,CUST20435,34654,1,11,8.3,3199
TXN504717,CUST20616,81651,1,17,0.4,1227
TXN504718,CUST20813,28957,1,15,6.2,3376
TXN504719,CUST20032,30697,1,11,1.3,732
TXN504720,CUST20849,114313,1,8,0.5,768
TXN504721,CUST20290,24036,1,14,3.8,3526
TXN504722,CUST20248,17782,1,11,8.1,2158
TXN504723,CUST20644,16786,1,16,3.4,3305
TXN504724,CUST20294,34911,3,20,8.2,602
TXN504725,CUST20076,15379,23,7,20.9,250
TXN504726,CUST20766,30724,1,12,10.2,2393
TXN504727,CUST20138,17281,2,17,0.3,3020
TXN504728,CUST20553,49695,2,16,1.3,2372
TXN504729,CUST20185,15591,3,15,9.0,244
TXN504730,CUST20129,27421,1,8,1.3,3390
TXN504731,CUST20529,15979,2,19,0.9,2265
TXN504732,CUST20571,34756,2,9,7.2,2844
TXN504733,CUST20435,39690,1,23,3.2,3199
TXN504734,CUST20811,314658,1,13,0.4,3051
TXN504735,CUST20764,37995,1,19,0.0,1521
TXN504736,CUST20051,97600,1,13,5.1,3196
TXN504737,CUST20521,8414,1,10,4.4,3169
TXN504738,CUST20618,480000,2,11,5.9,2320
TXN504739,CUST20552,43842,1,17,0.3,2638
TXN504740,CUST20424,11825,1,13,8.4,549
TXN504741,CUST20560,193194,1,16,4.0,1054
TXN504742,CUST20586,16664,1,15,8.0,477
TXN504743,CUST20516,40953,2,12,5.7,3728
TXN504744,CUST20795,50326,2,14,1.0,541
TXN504745,CUST20095,35364,1,10,4.0,2070
TXN504746,CUST20800,6109,3,17,4.3,524
TXN504747,CUST20256,12260,30,0,18.2,823
TXN504748,CUST20227,24699,1,13,24.5,1004
TXN504749,CUST20868,473301,1,1,362.4,338
TXN504750,CUST20559,61843,1,10,4.4,3010
TXN504751,CUST20008,336251,1,15,4.0,2222
TXN504752,CUST20558,8283,2,18,14.0,3039
TXN504753,CUST20547,105100,1,19,0.2,2990
TXN504754,CUST20042,9603,2,13,3.0,169
TXN504755,CUST20552,31548,1,19,4.5,2638
TXN504756,CUST20057,3695969,1,20,0.5,2706
TXN504757,CUST20004,480000,4,11,2.6,815
TXN504758,CUST20819,47967,1,13,1.7,1524
TXN504759,CUST20607,225661,1,19,6.3,943
TXN504760,CUST20200,47334,1,14,5.6,543
TXN504761,CUST20401,22715,2,18,4.1,2389
TXN504762,CUST20290,12204,1,14,0.1,3526
TXN504763,CUST20248,40542,2,10,2.8,2158
TXN504764,CUST20280,437614,3,12,0.3,3007
TXN504765,CUST20617,20740,1,14,1.9,761
TXN504766,CUST20870,32422,1,17,6.2,287
TXN504767,CUST20311,13776,4,11,8.8,910
TXN504768,CUST20040,33131,1,13,0.4,3785
TXN504769,CUST20357,20345,1,11,5.1,3693
TXN504770,CUST20055,21765,2,19,1.0,2802
TXN504771,CUST20506,71334,1,10,0.6,2880
TXN504772,CUST20658,95098,1,13,4.2,2032
TXN504773,CUST20634,463290,1,11,1.4,1279
TXN504774,CUST20271,34025,2,15,1.5,521
TXN504775,CUST20257,336680,1,15,2.5,2998
TXN504776,CUST20494,39644,2,12,1.8,2729
TXN504777,CUST20043,4983,2,13,16.2,2904
TXN504778,CUST20541,58901,1,10,2.9,3322
TXN504779,CUST20067,35047,1,9,2.1,1283
TXN504780,CUST20540,55036,1,13,5.0,2488
TXN504781,CUST20254,26641,1,15,0.3,3830
TXN504782,CUST20309,362754,1,16,10.1,2207
TXN504783,CUST20882,19211,1,11,3.9,2644
TXN504784,CUST20608,19155,2,15,2.5,624
TXN504785,CUST20483,46670,1,13,0.1,2613
TXN504786,CUST20719,44833,1,15,0.9,3678
TXN504787,CUST20796,480000,1,16,14.1,2508
TXN504788,CUST20861,30358,1,17,0.3,3929
TXN504789,CUST20135,226324,1,13,6.7,1432
TXN504790,CUST20671,28943,1,16,1.5,1800
TXN504791,CUST20596,77417,3,10,4.6,48
TXN504792,CUST20330,345563,1,3,341.3,2940
TXN504793,CUST20002,29029,1,14,1.1,2839
TXN504794,CUST20725,97221,1,17,3.1,3405
TXN504795,CUST20595,29345,1,7,3.3,3442
TXN504796,CUST20406,30938,1,6,0.5,2880
TXN504797,CUST20301,181997,1,14,4.5,672
TXN504798,CUST20690,8412,1,14,3.2,75
TXN504799,CUST20076,33694,23,7,17.7,250
TXN504800,CUST20460,92004,1,0,2.8,611
TXN504801,CUST20186,50754,1,14,0.3,3517
TXN504802,CUST20352,75851,1,12,0.6,1218
TXN504803,CUST20311,9509,1,12,1.5,910
TXN504804,CUST20592,45101,1,14,2.7,1576
TXN504805,CUST20307,16253,1,13,2.8,1336
TXN504806,CUST20047,18925,1,16,4.7,350
TXN504807,CUST20616,38333,2,7,6.1,1227
TXN504808,CUST20853,21070,1,13,0.7,308
TXN504809,CUST20227,33418,1,15,0.2,1004
TXN504810,CUST20854,87764,1,19,0.2,3413
TXN504811,CUST20692,16284,2,18,1.4,2641
TXN504812,CUST20250,52118,1,13,1.7,1116
TXN504813,CUST20391,261572,1,13,0.4,2371
TXN504814,CUST20510,351835,1,11,9.6,2989
TXN504815,CUST20348,46343,1,12,4.8,1944
TXN504816,CUST20714,55561,1,11,0.5,1874
TXN504817,CUST20676,41878,3,12,12.2,597
TXN504818,CUST20199,12066,1,14,2.4,2953
TXN504819,CUST20492,2989,1,17,0.8,801
TXN504820,CUST20728,21261,2,15,0.6,542
TXN504821,CUST20383,30334,1,15,0.1,59
TXN504822,CUST20291,108752,2,15,5.1,890
TXN504823,CUST20895,12156,1,15,0.3,1477
TXN504824,CUST20210,84276,1,14,4.8,1432
TXN504825,CUST20585,31161,1,14,0.9,1912
TXN504826,CUST20799,29085,1,12,1.2,3777
TXN504827,CUST20581,60638,1,12,1.8,1591
TXN504828,CUST20452,40963,2,11,0.9,2763
TXN504829,CUST20535,23171,1,12,3.3,864
TXN504830,CUST20427,7394,1,17,0.4,699
TXN504831,CUST20581,45350,2,14,1.8,1591
TXN504832,CUST20217,343623,1,18,0.9,1505
TXN504833,CUST20498,30661,3,15,5.1,2459
TXN504834,CUST20491,35031,1,18,0.2,3283
TXN504835,CUST20107,7896,1,1,6.2,1425
TXN504836,CUST20222,29203,1,17,3.1,1541
TXN504837,CUST20603,15170,2,10,1.7,285
TXN504838,CUST20173,39331,1,18,2.1,1151
TXN504839,CUST20521,8806,1,15,4.3,3169
TXN504840,CUST20870,20996,1,14,0.9,287
TXN504841,CUST20357,515593,1,2,200.8,3693
TXN504842,CUST20787,23771,1,15,6.1,1833
TXN504843,CUST20657,73376,1,14,2.7,885
TXN504844,CUST20646,140827,1,15,3.9,131
TXN504845,CUST20614,14638,2,15,3.4,3648
TXN504846,CUST20563,12416,1,9,2.3,3560
TXN504847,CUST20490,45566,1,16,0.4,1619
TXN504848,CUST20532,26476,1,14,3.9,3303
TXN504849,CUST20640,8203,2,12,4.7,850
TXN504850,CUST20145,6218,1,15,6.7,273
TXN504851,CUST20036,131383,2,13,3.2,3090
TXN504852,CUST20240,478057,1,4,223.7,2503
TXN504853,CUST20379,28676,1,15,3.4,2844
TXN504854,CUST20161,38718,2,18,1.3,208
TXN504855,CUST20611,29136,1,20,6.5,2833
TXN504856,CUST20636,11047,1,21,10.2,2732
TXN504857,CUST20791,125637,3,17,10.4,796
TXN504858,CUST20485,6371,1,15,0.4,538
TXN504859,CUST20077,6483,1,23,0.1,3369
TXN504860,CUST20297,12750,2,13,1.1,2130
TXN504861,CUST20634,263844,1,17,2.8,1279
TXN504862,CUST20375,244173,1,8,1.7,3421
TXN504863,CUST20268,323260,1,13,2.8,1677
TXN504864,CUST20792,21762,2,17,3.4,1123
TXN504865,CUST20509,480000,1,7,2.0,293
TXN504866,CUST20479,14128,1,12,0.5,757
TXN504867,CUST20089,27499,1,14,1.8,3023
TXN504868,CUST20805,219751,2,15,1.4,420
TXN504869,CUST20160,208140,1,10,1.6,116
TXN504870,CUST20155,40443,2,15,5.1,2932
TXN504871,CUST20478,245497,1,4,199.3,3970
TXN504872,CUST20868,460739,2,2,324.5,338
TXN504873,CUST20319,33811,2,19,5.1,533
TXN504874,CUST20651,6586,1,14,1.0,1997
TXN504875,CUST20423,230572,1,11,6.7,913
TXN504876,CUST20444,63151,1,14,16.3,775
TXN504877,CUST20319,24180,1,10,1.1,533
TXN504878,CUST20896,20761,1,8,0.7,2800
TXN504879,CUST20058,262628,1,13,2.3,2281
TXN504880,CUST20362,367870,1,18,6.1,3493
TXN504881,CUST20464,19288,1,14,0.0,3648
TXN504882,CUST20660,39868,1,18,7.6,944
TXN504883,CUST20204,295653,1,12,2.8,2200
TXN504884,CUST20141,53848,3,18,4.9,3992
TXN504885,CUST20291,163592,1,14,2.4,890
TXN504886,CUST20355,24888,1,13,5.1,258
TXN504887,CUST20680,291883,1,11,2.3,1287
